#LIBRARY    ENDF/B-VII.1
#REACTION   U-235(N,F),SIG
#NUCLEUS    U-235
#MF         3
#MT         18
#E,eV        Sig,b        Interpolation
 1983.81     3.94194      Lin-Lin
 1984.17     4.03699      Lin-Lin
 1984.37     4.06101      Lin-Lin
 1984.56     4.07525      Lin-Lin
 1984.69     4.10751      Lin-Lin
 1984.76     4.14999      Lin-Lin
 1984.83     4.20813      Lin-Lin
 1984.9      4.28375      Lin-Lin
 1984.96     4.38246      Lin-Lin
 1985.03     4.52313      Lin-Lin
 1985.1      4.69633      Lin-Lin
 1985.18     4.92235      Lin-Lin
 1985.26     5.18258      Lin-Lin
 1985.36     5.54371      Lin-Lin
 1985.57     6.35115      Lin-Lin
 1985.64     6.60595      Lin-Lin
 1985.73     6.89245      Lin-Lin
 1985.79     7.04738      Lin-Lin
 1985.86     7.18967      Lin-Lin
 1985.93     7.27971      Lin-Lin
 1985.99     7.31205      Lin-Lin
 1986.01     7.31273      Lin-Lin
 1986.08     7.28185      Lin-Lin
 1986.14     7.19634      Lin-Lin
 1986.21     7.06538      Lin-Lin
 1986.26     6.92374      Lin-Lin
 1986.33     6.70774      Lin-Lin
 1986.4      6.45276      Lin-Lin
 1986.48     6.08772      Lin-Lin
 1986.69     5.16554      Lin-Lin
 1986.75     4.88976      Lin-Lin
 1986.82     4.63521      Lin-Lin
 1986.88     4.40849      Lin-Lin
 1986.93     4.2599       Lin-Lin
 1986.98     4.1318       Lin-Lin
 1987.03     4.02549      Lin-Lin
 1987.08     3.94193      Lin-Lin
 1987.13     3.88163      Lin-Lin
 1987.19     3.84089      Lin-Lin
 1987.23     3.83083      Lin-Lin
 1987.29     3.84447      Lin-Lin
 1987.33     3.87613      Lin-Lin
 1987.38     3.93126      Lin-Lin
 1987.43     4.00609      Lin-Lin
 1987.48     4.099        Lin-Lin
 1987.53     4.2139       Lin-Lin
 1987.62     4.42568      Lin-Lin
 1987.7      4.66226      Lin-Lin
 1987.79     4.96755      Lin-Lin
 1987.91     5.39041      Lin-Lin
 1988.04     5.90052      Lin-Lin
 1988.18     6.50841      Lin-Lin
 1988.3      7.0695       Lin-Lin
 1988.47     7.87944      Lin-Lin
 1988.75     9.29223      Lin-Lin
 1988.87     9.84615      Lin-Lin
 1988.96     10.1667      Lin-Lin
 1989.03     10.3926      Lin-Lin
 1989.11     10.5841      Lin-Lin
 1989.18     10.6884      Lin-Lin
 1989.25     10.7249      Lin-Lin
 1989.31     10.6928      Lin-Lin
 1989.39     10.5777      Lin-Lin
 1989.44     10.4618      Lin-Lin
 1989.51     10.2186      Lin-Lin
 1989.57     9.9461       Lin-Lin
 1989.65     9.59006      Lin-Lin
 1989.72     9.12569      Lin-Lin
 1989.82     8.52675      Lin-Lin
 1989.94     7.62006      Lin-Lin
 1990.11     6.40669      Lin-Lin
 1990.21     5.76904      Lin-Lin
 1990.29     5.29273      Lin-Lin
 1990.34     4.96263      Lin-Lin
 1990.4      4.65817      Lin-Lin
 1990.46     4.38074      Lin-Lin
 1990.51     4.1627       Lin-Lin
 1990.57     3.92302      Lin-Lin
 1990.63     3.71436      Lin-Lin
 1990.66     3.6213       Lin-Lin
 1990.72     3.4567       Lin-Lin
 1990.78     3.32431      Lin-Lin
 1990.84     3.21471      Lin-Lin
 1990.9      3.12565      Lin-Lin
 1990.96     3.05484      Lin-Lin
 1991.02     2.99275      Lin-Lin
 1991.09     2.94853      Lin-Lin
 1991.17     2.91433      Lin-Lin
 1991.27     2.89505      Lin-Lin
 1991.33     2.89245      Lin-Lin
 1991.46     2.90303      Lin-Lin
 1991.6      2.93761      Lin-Lin
 1991.73     2.99125      Lin-Lin
 1991.85     3.06022      Lin-Lin
 1991.92     3.12183      Lin-Lin
 1992        3.1996       Lin-Lin
 1992.07     3.27901      Lin-Lin
 1992.15     3.39558      Lin-Lin
 1992.23     3.53951      Lin-Lin
 1992.31     3.69341      Lin-Lin
 1992.39     3.88667      Lin-Lin
 1992.46     4.10414      Lin-Lin
 1992.53     4.29742      Lin-Lin
 1992.59     4.52611      Lin-Lin
 1992.67     4.82858      Lin-Lin
 1992.74     5.12477      Lin-Lin
 1992.83     5.52588      Lin-Lin
 1992.96     6.18612      Lin-Lin
 1993.16     7.15692      Lin-Lin
 1993.28     7.71848      Lin-Lin
 1993.37     8.07997      Lin-Lin
 1993.47     8.43407      Lin-Lin
 1993.56     8.72093      Lin-Lin
 1993.65     8.92699      Lin-Lin
 1993.74     9.08178      Lin-Lin
 1993.85     9.18583      Lin-Lin
 1993.96     9.23001      Lin-Lin
 1994        9.23274      Lin-Lin
 1994.14     9.1988       Lin-Lin
 1994.42     9.03351      Lin-Lin
 1994.72     8.8096       Lin-Lin
 1994.89     8.62579      Lin-Lin
 1995        8.45598      Lin-Lin
 1995.13     8.20472      Lin-Lin
 1995.24     7.90948      Lin-Lin
 1995.36     7.55101      Lin-Lin
 1995.47     7.15849      Lin-Lin
 1995.59     6.67072      Lin-Lin
 1995.87     5.51995      Lin-Lin
 1995.96     5.17274      Lin-Lin
 1996.03     4.90279      Lin-Lin
 1996.11     4.66268      Lin-Lin
 1996.17     4.49168      Lin-Lin
 1996.22     4.36261      Lin-Lin
 1996.28     4.25825      Lin-Lin
 1996.33     4.18017      Lin-Lin
 1996.39     4.12952      Lin-Lin
 1996.44     4.10795      Lin-Lin
 1996.46     4.10566      Lin-Lin
 1996.5      4.1133       Lin-Lin
 1996.55     4.14375      Lin-Lin
 1996.6      4.19656      Lin-Lin
 1996.65     4.27806      Lin-Lin
 1996.71     4.39188      Lin-Lin
 1996.77     4.52877      Lin-Lin
 1996.86     4.76782      Lin-Lin
 1997.06     5.36593      Lin-Lin
 1997.17     5.662        Lin-Lin
 1997.24     5.8386       Lin-Lin
 1997.32     5.98347      Lin-Lin
 1997.4      6.08378      Lin-Lin
 1997.47     6.13294      Lin-Lin
 1997.51     6.13965      Lin-Lin
 1997.58     6.11704      Lin-Lin
 1997.65     6.04954      Lin-Lin
 1997.72     5.92771      Lin-Lin
 1997.8      5.76072      Lin-Lin
 1997.88     5.57159      Lin-Lin
 1998.01     5.17837      Lin-Lin
 1998.14     4.81797      Lin-Lin
 1998.2      4.63822      Lin-Lin
 1998.26     4.5129       Lin-Lin
 1998.31     4.40707      Lin-Lin
 1998.37     4.32432      Lin-Lin
 1998.41     4.27253      Lin-Lin
 1998.46     4.24581      Lin-Lin
 1998.5      4.23791      Lin-Lin
 1998.54     4.2497       Lin-Lin
 1998.58     4.2818       Lin-Lin
 1998.62     4.3346       Lin-Lin
 1998.67     4.40825      Lin-Lin
 1998.71     4.50263      Lin-Lin
 1998.76     4.62692      Lin-Lin
 1998.8      4.78529      Lin-Lin
 1998.85     4.96831      Lin-Lin
 1998.9      5.17423      Lin-Lin
 1998.98     5.53465      Lin-Lin
 1999.06     5.97227      Lin-Lin
 1999.21     6.85401      Lin-Lin
 1999.34     7.58578      Lin-Lin
 1999.42     7.99296      Lin-Lin
 1999.49     8.29563      Lin-Lin
 1999.55     8.54832      Lin-Lin
 1999.61     8.73028      Lin-Lin
 1999.68     8.89908      Lin-Lin
 1999.75     8.98802      Lin-Lin
 1999.81     9.0135       Lin-Lin
 1999.86     8.99685      Lin-Lin
 1999.91     8.93855      Lin-Lin
 1999.96     8.84559      Lin-Lin
 2000.02     8.67601      Lin-Lin
 2000.1      8.40989      Lin-Lin
 2000.17     8.09896      Lin-Lin
 2000.26     7.66544      Lin-Lin
 2000.53     6.26309      Lin-Lin
 2000.59     5.93388      Lin-Lin
 2000.66     5.63002      Lin-Lin
 2000.71     5.40907      Lin-Lin
 2000.76     5.21148      Lin-Lin
 2000.83     5.00653      Lin-Lin
 2000.88     4.85457      Lin-Lin
 2000.94     4.7458       Lin-Lin
 2000.99     4.67199      Lin-Lin
 2001.04     4.61998      Lin-Lin
 2001.1      4.60236      Lin-Lin
 2001.15     4.6145       Lin-Lin
 2001.21     4.6596       Lin-Lin
 2001.26     4.73405      Lin-Lin
 2001.32     4.85041      Lin-Lin
 2001.38     4.9902       Lin-Lin
 2001.44     5.18316      Lin-Lin
 2001.51     5.40405      Lin-Lin
 2001.56     5.64383      Lin-Lin
 2001.63     5.93218      Lin-Lin
 2001.68     6.22367      Lin-Lin
 2001.75     6.5684       Lin-Lin
 2001.82     7.03515      Lin-Lin
 2001.92     7.67947      Lin-Lin
 2002.06     8.62511      Lin-Lin
 2002.26     10.0892      Lin-Lin
 2002.36     10.7717      Lin-Lin
 2002.43     11.2029      Lin-Lin
 2002.51     11.6342      Lin-Lin
 2002.59     11.9752      Lin-Lin
 2002.65     12.1642      Lin-Lin
 2002.71     12.3019      Lin-Lin
 2002.77     12.3535      Lin-Lin
 2002.8      12.3544      Lin-Lin
 2002.86     12.297       Lin-Lin
 2002.92     12.1578      Lin-Lin
 2002.99     11.9418      Lin-Lin
 2003.04     11.6944      Lin-Lin
 2003.11     11.2987      Lin-Lin
 2003.18     10.7913      Lin-Lin
 2003.25     10.2152      Lin-Lin
 2003.34     9.43048      Lin-Lin
 2003.45     8.41644      Lin-Lin
 2003.64     6.51274      Lin-Lin
 2003.71     5.77646      Lin-Lin
 2003.78     5.16258      Lin-Lin
 2003.83     4.72751      Lin-Lin
 2003.87     4.38862      Lin-Lin
 2003.92     4.06779      Lin-Lin
 2003.96     3.76593      Lin-Lin
 2004        3.48382      Lin-Lin
 2004.04     3.24103      Lin-Lin
 2004.08     3.01588      Lin-Lin
 2004.11     2.80851      Lin-Lin
 2004.15     2.61901      Lin-Lin
 2004.19     2.44719      Lin-Lin
 2004.23     2.2813       Lin-Lin
 2004.26     2.17837      Lin-Lin
 2004.29     2.08488      Lin-Lin
 2004.32     2.00069      Lin-Lin
 2004.35     1.92559      Lin-Lin
 2004.38     1.85942      Lin-Lin
 2004.4      1.80195      Lin-Lin
 2004.43     1.75302      Lin-Lin
 2004.47     1.70396      Lin-Lin
 2004.5      1.66724      Lin-Lin
 2004.54     1.64248      Lin-Lin
 2004.57     1.6293       Lin-Lin
 2004.6      1.62677      Lin-Lin
 2004.64     1.6326       Lin-Lin
 2004.68     1.65219      Lin-Lin
 2004.72     1.68515      Lin-Lin
 2004.75     1.71687      Lin-Lin
 2004.78     1.7582       Lin-Lin
 2004.81     1.81247      Lin-Lin
 2004.85     1.87647      Lin-Lin
 2004.89     1.96614      Lin-Lin
 2004.93     2.0661       Lin-Lin
 2004.98     2.19753      Lin-Lin
 2005.02     2.33162      Lin-Lin
 2005.08     2.50611      Lin-Lin
 2005.13     2.70077      Lin-Lin
 2005.18     2.91855      Lin-Lin
 2005.25     3.20151      Lin-Lin
 2005.32     3.53211      Lin-Lin
 2005.41     3.98572      Lin-Lin
 2005.54     4.63199      Lin-Lin
 2005.71     5.56245      Lin-Lin
 2005.8      6.03565      Lin-Lin
 2005.89     6.47514      Lin-Lin
 2005.96     6.78727      Lin-Lin
 2006.03     7.05182      Lin-Lin
 2006.11     7.30348      Lin-Lin
 2006.17     7.46023      Lin-Lin
 2006.24     7.58352      Lin-Lin
 2006.31     7.66282      Lin-Lin
 2006.38     7.68823      Lin-Lin
 2006.45     7.66181      Lin-Lin
 2006.52     7.58462      Lin-Lin
 2006.6      7.43512      Lin-Lin
 2006.69     7.2269       Lin-Lin
 2006.79     6.91845      Lin-Lin
 2007.02     6.1827       Lin-Lin
 2007.11     5.91859      Lin-Lin
 2007.18     5.74827      Lin-Lin
 2007.24     5.62059      Lin-Lin
 2007.3      5.52647      Lin-Lin
 2007.37     5.46584      Lin-Lin
 2007.43     5.44992      Lin-Lin
 2007.48     5.46112      Lin-Lin
 2007.53     5.49884      Lin-Lin
 2007.6      5.58304      Lin-Lin
 2007.67     5.69634      Lin-Lin
 2007.76     5.91055      Lin-Lin
 2007.89     6.26053      Lin-Lin
 2008.06     6.72202      Lin-Lin
 2008.15     6.9466       Lin-Lin
 2008.24     7.09307      Lin-Lin
 2008.31     7.17365      Lin-Lin
 2008.39     7.19918      Lin-Lin
 2008.46     7.17077      Lin-Lin
 2008.53     7.09231      Lin-Lin
 2008.6      6.95822      Lin-Lin
 2008.68     6.76185      Lin-Lin
 2008.75     6.53707      Lin-Lin
 2008.84     6.22302      Lin-Lin
 2008.96     5.72931      Lin-Lin
 2009.13     4.97336      Lin-Lin
 2009.22     4.6346       Lin-Lin
 2009.3      4.35128      Lin-Lin
 2009.37     4.13732      Lin-Lin
 2009.43     3.97008      Lin-Lin
 2009.49     3.83468      Lin-Lin
 2009.55     3.73595      Lin-Lin
 2009.61     3.66916      Lin-Lin
 2009.66     3.64237      Lin-Lin
 2009.71     3.62825      Lin-Lin
 2009.76     3.63799      Lin-Lin
 2009.83     3.67906      Lin-Lin
 2009.88     3.73165      Lin-Lin
 2009.93     3.8005       Lin-Lin
 2010        3.92198      Lin-Lin
 2010.07     4.06185      Lin-Lin
 2010.18     4.32544      Lin-Lin
 2010.41     4.88686      Lin-Lin
 2010.52     5.11844      Lin-Lin
 2010.62     5.30459      Lin-Lin
 2010.7      5.42745      Lin-Lin
 2010.79     5.51732      Lin-Lin
 2010.88     5.56079      Lin-Lin
 2010.92     5.56721      Lin-Lin
 2011        5.55287      Lin-Lin
 2011.08     5.505        Lin-Lin
 2011.15     5.44101      Lin-Lin
 2011.22     5.3419       Lin-Lin
 2011.34     5.15681      Lin-Lin
 2011.47     4.889        Lin-Lin
 2011.74     4.30109      Lin-Lin
 2011.83     4.12355      Lin-Lin
 2011.91     3.97833      Lin-Lin
 2012        3.84733      Lin-Lin
 2012.08     3.74987      Lin-Lin
 2012.16     3.68106      Lin-Lin
 2012.22     3.64686      Lin-Lin
 2012.3      3.62988      Lin-Lin
 2012.31     3.62946      Lin-Lin
 2012.39     3.64011      Lin-Lin
 2012.48     3.67872      Lin-Lin
 2012.56     3.73484      Lin-Lin
 2012.7      3.85889      Lin-Lin
 2012.94     4.09808      Lin-Lin
 2013.05     4.18387      Lin-Lin
 2013.14     4.23242      Lin-Lin
 2013.24     4.2539       Lin-Lin
 2013.26     4.25414      Lin-Lin
 2013.36     4.23457      Lin-Lin
 2013.46     4.18105      Lin-Lin
 2013.55     4.09626      Lin-Lin
 2013.64     3.98979      Lin-Lin
 2013.73     3.84004      Lin-Lin
 2013.85     3.63961      Lin-Lin
 2013.99     3.34291      Lin-Lin
 2014.21     2.87854      Lin-Lin
 2014.35     2.62172      Lin-Lin
 2014.43     2.46266      Lin-Lin
 2014.52     2.32705      Lin-Lin
 2014.6      2.21439      Lin-Lin
 2014.67     2.13243      Lin-Lin
 2014.73     2.07693      Lin-Lin
 2014.8      2.02139      Lin-Lin
 2014.87     1.98383      Lin-Lin
 2014.93     1.9626       Lin-Lin
 2014.99     1.95359      Lin-Lin
 2015        1.9535       Lin-Lin
 2015.07     1.961        Lin-Lin
 2015.11     1.97449      Lin-Lin
 2015.18     2.00394      Lin-Lin
 2015.24     2.04513      Lin-Lin
 2015.29     2.09047      Lin-Lin
 2015.36     2.16426      Lin-Lin
 2015.43     2.24636      Lin-Lin
 2015.49     2.33969      Lin-Lin
 2015.59     2.49441      Lin-Lin
 2015.71     2.70081      Lin-Lin
 2015.97     3.16756      Lin-Lin
 2016.09     3.36539      Lin-Lin
 2016.18     3.4993       Lin-Lin
 2016.28     3.61328      Lin-Lin
 2016.37     3.69039      Lin-Lin
 2016.44     3.73493      Lin-Lin
 2016.53     3.76897      Lin-Lin
 2016.61     3.77735      Lin-Lin
 2016.7      3.76674      Lin-Lin
 2016.82     3.72765      Lin-Lin
 2016.99     3.63641      Lin-Lin
 2017.29     3.45486      Lin-Lin
 2017.48     3.36099      Lin-Lin
 2017.74     3.25885      Lin-Lin
 2018.27     3.08377      Lin-Lin
 2018.43     3.04866      Lin-Lin
 2018.52     3.04208      Lin-Lin
 2018.6      3.04719      Lin-Lin
 2018.68     3.06494      Lin-Lin
 2018.79     3.10747      Lin-Lin
 2018.9      3.17524      Lin-Lin
 2019.01     3.26748      Lin-Lin
 2019.13     3.38843      Lin-Lin
 2019.49     3.82012      Lin-Lin
 2019.6      3.92908      Lin-Lin
 2019.71     4.00239      Lin-Lin
 2019.79     4.0361       Lin-Lin
 2019.85     4.0442       Lin-Lin
 2019.93     4.03179      Lin-Lin
 2020.01     3.98736      Lin-Lin
 2020.09     3.91757      Lin-Lin
 2020.17     3.81674      Lin-Lin
 2020.26     3.68116      Lin-Lin
 2020.35     3.49828      Lin-Lin
 2020.44     3.30293      Lin-Lin
 2020.67     2.77166      Lin-Lin
 2020.75     2.60469      Lin-Lin
 2020.83     2.44385      Lin-Lin
 2020.89     2.3338       Lin-Lin
 2020.96     2.23349      Lin-Lin
 2021        2.1776       Lin-Lin
 2021.05     2.13107      Lin-Lin
 2021.11     2.084        Lin-Lin
 2021.15     2.05915      Lin-Lin
 2021.21     2.04435      Lin-Lin
 2021.24     2.04253      Lin-Lin
 2021.29     2.04962      Lin-Lin
 2021.35     2.07015      Lin-Lin
 2021.41     2.10914      Lin-Lin
 2021.48     2.16194      Lin-Lin
 2021.55     2.23662      Lin-Lin
 2021.79     2.51253      Lin-Lin
 2021.88     2.60319      Lin-Lin
 2021.96     2.66234      Lin-Lin
 2022.03     2.70074      Lin-Lin
 2022.09     2.7182       Lin-Lin
 2022.13     2.72113      Lin-Lin
 2022.19     2.71077      Lin-Lin
 2022.26     2.68076      Lin-Lin
 2022.32     2.63661      Lin-Lin
 2022.39     2.56886      Lin-Lin
 2022.44     2.50903      Lin-Lin
 2022.5      2.42432      Lin-Lin
 2022.57     2.3121       Lin-Lin
 2022.66     2.15549      Lin-Lin
 2022.86     1.79036      Lin-Lin
 2022.94     1.66036      Lin-Lin
 2023        1.56179      Lin-Lin
 2023.06     1.47326      Lin-Lin
 2023.11     1.4146       Lin-Lin
 2023.16     1.36335      Lin-Lin
 2023.2      1.32557      Lin-Lin
 2023.24     1.29399      Lin-Lin
 2023.28     1.26882      Lin-Lin
 2023.32     1.25023      Lin-Lin
 2023.36     1.23829      Lin-Lin
 2023.4      1.23285      Lin-Lin
 2023.41     1.23277      Lin-Lin
 2023.46     1.23759      Lin-Lin
 2023.51     1.25211      Lin-Lin
 2023.55     1.27282      Lin-Lin
 2023.6      1.30052      Lin-Lin
 2023.64     1.33477      Lin-Lin
 2023.69     1.37506      Lin-Lin
 2023.74     1.43208      Lin-Lin
 2023.81     1.5218       Lin-Lin
 2023.89     1.62143      Lin-Lin
 2024.13     1.9757       Lin-Lin
 2024.23     2.10533      Lin-Lin
 2024.32     2.1961       Lin-Lin
 2024.39     2.26589      Lin-Lin
 2024.47     2.31848      Lin-Lin
 2024.54     2.35131      Lin-Lin
 2024.61     2.3686       Lin-Lin
 2024.66     2.37154      Lin-Lin
 2024.74     2.36073      Lin-Lin
 2024.81     2.33725      Lin-Lin
 2024.91     2.28674      Lin-Lin
 2025.04     2.1947       Lin-Lin
 2025.21     2.07723      Lin-Lin
 2025.29     2.02952      Lin-Lin
 2025.36     1.99272      Lin-Lin
 2025.43     1.97228      Lin-Lin
 2025.49     1.96292      Lin-Lin
 2025.52     1.96245      Lin-Lin
 2025.57     1.96722      Lin-Lin
 2025.62     1.9806       Lin-Lin
 2025.68     2.00276      Lin-Lin
 2025.73     2.03369      Lin-Lin
 2025.79     2.07486      Lin-Lin
 2025.84     2.12495      Lin-Lin
 2025.92     2.20605      Lin-Lin
 2026        2.30827      Lin-Lin
 2026.09     2.44307      Lin-Lin
 2026.2      2.61883      Lin-Lin
 2026.37     2.92323      Lin-Lin
 2026.63     3.38012      Lin-Lin
 2026.75     3.58632      Lin-Lin
 2026.84     3.71876      Lin-Lin
 2026.93     3.84092      Lin-Lin
 2027.03     3.94118      Lin-Lin
 2027.12     4.0087       Lin-Lin
 2027.2      4.04557      Lin-Lin
 2027.27     4.05578      Lin-Lin
 2027.35     4.04315      Lin-Lin
 2027.43     4.00503      Lin-Lin
 2027.51     3.9344       Lin-Lin
 2027.6      3.83289      Lin-Lin
 2027.69     3.70663      Lin-Lin
 2027.79     3.52487      Lin-Lin
 2027.92     3.27696      Lin-Lin
 2028.13     2.85345      Lin-Lin
 2028.22     2.68254      Lin-Lin
 2028.29     2.54236      Lin-Lin
 2028.38     2.39554      Lin-Lin
 2028.46     2.2791       Lin-Lin
 2028.53     2.18666      Lin-Lin
 2028.62     2.09089      Lin-Lin
 2028.71     1.99683      Lin-Lin
 2028.81     1.91839      Lin-Lin
 2028.91     1.85005      Lin-Lin
 2029.04     1.77366      Lin-Lin
 2029.17     1.71153      Lin-Lin
 2029.27     1.67321      Lin-Lin
 2029.36     1.6487       Lin-Lin
 2029.44     1.63685      Lin-Lin
 2029.47     1.63551      Lin-Lin
 2029.54     1.63967      Lin-Lin
 2029.6      1.65389      Lin-Lin
 2029.66     1.67662      Lin-Lin
 2029.71     1.70985      Lin-Lin
 2029.77     1.75118      Lin-Lin
 2029.81     1.79494      Lin-Lin
 2029.86     1.84693      Lin-Lin
 2029.9      1.90744      Lin-Lin
 2029.93     1.95264      Lin-Lin
 2030        2.0549       Lin-Lin
 2030.05     2.16822      Lin-Lin
 2030.11     2.29606      Lin-Lin
 2030.17     2.43802      Lin-Lin
 2030.23     2.59331      Lin-Lin
 2030.3      2.79726      Lin-Lin
 2030.37     3.01676      Lin-Lin
 2030.48     3.39405      Lin-Lin
 2030.74     4.29142      Lin-Lin
 2030.85     4.63888      Lin-Lin
 2030.94     4.89508      Lin-Lin
 2031        5.06101      Lin-Lin
 2031.09     5.24177      Lin-Lin
 2031.15     5.35563      Lin-Lin
 2031.23     5.44301      Lin-Lin
 2031.29     5.49202      Lin-Lin
 2031.36     5.5089       Lin-Lin
 2031.43     5.48747      Lin-Lin
 2031.5      5.43087      Lin-Lin
 2031.57     5.34733      Lin-Lin
 2031.64     5.22327      Lin-Lin
 2031.72     5.05246      Lin-Lin
 2031.8      4.82592      Lin-Lin
 2031.89     4.54486      Lin-Lin
 2032        4.16728      Lin-Lin
 2032.3      3.08343      Lin-Lin
 2032.4      2.74329      Lin-Lin
 2032.46     2.54708      Lin-Lin
 2032.51     2.38757      Lin-Lin
 2032.57     2.23893      Lin-Lin
 2032.63     2.07817      Lin-Lin
 2032.67     1.98134      Lin-Lin
 2032.71     1.89337      Lin-Lin
 2032.76     1.79774      Lin-Lin
 2032.81     1.73025      Lin-Lin
 2032.85     1.67308      Lin-Lin
 2032.89     1.62652      Lin-Lin
